省份,城市,河流,流域,断面名称,监测时间,水质类别,水温,pH,pH类别,溶解氧,溶解氧类别,高锰酸钾,高锰酸钾类别,氨氮,氨氮类别,总磷,总氮,电导率,浊度,叶绿素,藻密度,站点情况
辽宁省,锦州市,小凌河,辽河流域,何家信子,2022-07-12 20:00:00,Ⅱ,18.81,7.88,-,8.67,-,3.41,-,0.025,-,0.0366,2.511,486.4,11.45,,,正常
辽宁省,沈阳市,蒲河,辽河流域,兴国桥,2022-07-12 20:00:00,Ⅲ,21.91,7.45,-,8.361,-,4.927,-,0.025,-,0.0846,2.824,418.865,28.369,,,正常
辽宁省,本溪市,太子河,辽河流域,兴安,2022-07-12 20:00:00,Ⅱ,17.01,7.587,-,7.69,-,2.408,-,0.047,-,0.0674,3.932,317.2,21.3,,,正常
辽宁省,本溪市,浑江,辽河流域,凤鸣电站,2022-07-12 20:00:00,Ⅱ,19.85,7.1812,-,8.389,-,2.274,-,0.025,-,0.0367,2.998,218.58,8.82,,,正常
辽宁省,鞍山市,太子河,辽河流域,刘家台,2022-07-12 20:00:00,Ⅱ,20.19,7.244,-,8.091,-,1.552,-,0.025,-,0.0718,2.963,1.963,0.279,,,正常
辽宁省,朝阳市,大凌河,辽河流域,南大桥,2022-07-12 20:00:00,Ⅱ,26.473,7.73,-,9.32,-,2.63,-,0.074,-,0.044,5.158,628.3,49.3,,,正常
辽宁省,抚顺市,浑河,辽河流域,大伙房水库,2022-07-12 20:00:00,Ⅱ,21.909,7.493,-,8.487,-,2.467,-,0.025,-,0.0359,3.153,217.288,5.509,0.0352,,正常
辽宁省,朝阳市,大凌河西支,辽河流域,大凌河西支入河口,2022-07-12 20:00:00,Ⅳ,22.85,7.868,-,6.73,-,8.22,-,0.025,-,0.218,16.809,982.85,51.34,,,正常
辽宁省,营口市,大清河,辽河流域,大清河口,2022-07-12 20:00:00,Ⅲ,26,7.649,-,6.338,-,3.412,-,0.3749,-,0.1072,5.146,455.48,50.906,,,正常
辽宁省,锦州市,女儿河,辽河流域,女儿河入河口,2022-07-12 20:00:00,Ⅲ,27.79,7.605,-,6.02,-,3.93,-,0.025,-,0.1427,3.05,562.2,29.55,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,孤家子,2022-07-12 20:00:00,Ⅱ,25.67,7.763,-,8.338,-,3.77,-,0.025,-,0.075,4.251,397.271,35.268,,,正常
辽宁省,鞍山市,太子河,辽河流域,小姐庙,2022-07-12 20:00:00,Ⅳ,19.955,7.588,-,7.49,-,6.06,-,0.175,-,0.092,3.197,321,103.2,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,小渔场,2022-07-12 20:00:00,Ⅱ,22.74,7.537,-,6.741,-,2.23,-,0.025,-,0.07,3.928,404.996,25.834,,,正常
辽宁省,抚顺市,浑河,辽河流域,戈布桥,2022-07-12 20:00:00,Ⅱ,21.18,7.6,-,7.03,-,2.7554,-,0.0308,-,0.0423,3.3145,252.29,19.57,,,正常
辽宁省,朝阳市,老虎山河,辽河流域,李家湾大桥,2022-07-12 20:00:00,Ⅱ,20.45,7.8306,-,8.1777,-,0.8096,-,0.025,-,0.0266,3.4581,534.059,25.7032,,,正常
辽宁省,铁岭市,柴河,辽河流域,柴河水库入库口,2022-07-12 20:00:00,Ⅱ,24.97,7.355,-,8.164,-,3.53,-,0.025,-,0.09,8.23,331.8,39,,,正常
辽宁省,丹东市,鸭绿江,辽河流域,江桥,2022-07-12 20:00:00,Ⅱ,21.22,7.64,-,7.274,-,1.4862,-,0.1492,-,0.062,3.6364,192.41,15.79,,,正常
辽宁省,辽阳市,北沙河,辽河流域,河洪桥,2022-07-12 20:00:00,劣Ⅴ,23.69,6.38033,-,0.069,-,2.443,-,1.2526,-,0.0843,6.894,609.668,1.59081,,,正常
辽宁省,铁岭市,清河,辽河流域,清辽,2022-07-12 20:00:00,Ⅲ,21.474,7.943,-,7.76,-,5.22,-,0.025,-,0.185,6.224,263.4,83.7,,,正常
辽宁省,铁岭市,辽河,辽河流域,珠尔山,2022-07-12 20:00:00,Ⅳ,26.92,7.57,-,5.4,-,5.83,-,0.042,-,0.216,3.673,386.7,149.08,,,正常
辽宁省,大连市,登沙河,辽河流域,登化,2022-07-12 20:00:00,Ⅳ,25.8495,7.40487,-,6.22243,-,4.302,-,0.0906,-,0.2683,6.64,616.386,27.785,,,正常
辽宁省,朝阳市,大凌河,辽河流域,章吉营,2022-07-12 20:00:00,Ⅳ,27.0577,7.7722,-,4.4541,-,3.5629,-,0.107,-,0.135,4.44,670.126,156.743,,,正常
辽宁省,葫芦岛市,兴城河,辽河流域,红石碑入海前,2022-07-12 20:00:00,Ⅲ,25.23,7.689,-,7.491,-,2.81,-,0.025,-,0.17,8.368,649.213,15.449,,,正常
辽宁省,大连市,英那河,辽河流域,英那河入海口,2022-07-12 20:00:00,Ⅱ,25.56,7.88997,-,8.74961,-,2.36619,-,0.025,-,0.06117,4.37116,169.4854,7.27047,,,正常
辽宁省,营口市,碧流河,辽河流域,茧场,2022-07-12 20:00:00,Ⅱ,24.1,7.31548,-,8.08541,-,2.51497,-,0.12346,-,0.04314,6.19158,221.3378,25.74592,,,正常
辽宁省,铁岭市,招苏台河,辽河流域,通江口,2022-07-12 20:00:00,Ⅳ,28.99,7.491,-,5.27,-,8.002,-,0.035,-,0.237,6.386,434.46,265.57,,,正常
辽宁省,大连市,大沙河,辽河流域,麦家,2022-07-12 20:00:00,Ⅳ,26.4165,7.21027,-,4.43392,-,3.458,-,0.0886,-,0.1492,3.386,369.494,24.8542,,,正常
辽宁省,盘锦市,小柳河,辽河流域,丁家柳河桥,2022-07-13 00:00:00,Ⅳ,28.03,7.597,-,4.471,-,6.07,-,0.027,-,0.158,1.209,657.911,9.821,,,正常
辽宁省,大连市,英那河,辽河流域,万泰,2022-07-13 00:00:00,劣Ⅴ,25.95,9.44362,-,12.3481,-,2.32335,-,0.04854,-,0.0407,2.00926,120.482,6.33774,,,正常
辽宁省,大连市,复州河,辽河流域,三台子,2022-07-13 00:00:00,Ⅳ,25.78985,7.48469,-,4.99243,-,5.0744,-,0.13727,-,0.20566,8.13225,529.1713,20.22787,,,正常
辽宁省,辽阳市,下达河,辽河流域,下达河入汤河水库口,2022-07-13 00:00:00,Ⅱ,23.01,7.8581,-,6.982,-,1.841,-,0.025,-,0.0558,7.373,412.728,25.43,,,正常
辽宁省,铁岭市,柴河,辽河流域,东大桥,2022-07-13 00:00:00,Ⅲ,18.31,7.158,-,9.26,-,4.43,-,0.025,-,0.096,5.004,289.98,115.89,,,正常
辽宁省,沈阳市,浑河,辽河流域,东陵大桥,2022-07-13 00:00:00,Ⅱ,24.5196,7.9611,-,7.7153,-,3.1708,-,0.025,-,0.0925,3.646,267.89,15.7289,,,正常
辽宁省,沈阳市,细河,辽河流域,于台,2022-07-13 00:00:00,Ⅲ,21.99,7.402,-,5.806,-,3.862,-,0.118,-,0.107,6.124,695.024,4.569,,,正常
辽宁省,铁岭市,亮子河,辽河流域,亮子河入河口,2022-07-13 00:00:00,劣Ⅴ,29.13,7.26,-,1.67,-,6.938,-,0.0295,-,0.175,2.811,490.985,29.71,,,正常
辽宁省,锦州市,小凌河,辽河流域,何家信子,2022-07-13 00:00:00,Ⅱ,18.8,7.866,-,8.61,-,3.41,-,0.025,-,0.0366,2.511,485.3,11.35,,,正常
辽宁省,沈阳市,蒲河,辽河流域,兴国桥,2022-07-13 00:00:00,Ⅲ,22.26,7.479,-,8.278,-,4.927,-,0.025,-,0.0846,2.824,429.228,21.055,,,正常
辽宁省,本溪市,太子河,辽河流域,兴安,2022-07-13 00:00:00,Ⅱ,16.9752,7.5752,-,6.6744,-,2.623,-,0.0495,-,0.0671,3.916,316.689,12.3017,,,正常
辽宁省,本溪市,浑江,辽河流域,凤鸣电站,2022-07-13 00:00:00,Ⅱ,19.33,7.0728,-,8.072,-,2.274,-,0.025,-,0.0367,2.998,218.51,8.574,,,正常
辽宁省,鞍山市,太子河,辽河流域,刘家台,2022-07-13 00:00:00,Ⅱ,19.83,7.242,-,7.998,-,1.552,-,0.025,-,0.0718,2.963,330.593,7.062,,,正常
辽宁省,朝阳市,大凌河,辽河流域,南大桥,2022-07-13 00:00:00,Ⅱ,26.432,7.65,-,8.89,-,2.67,-,0.077,-,0.045,5.063,639,49.7,,,正常
辽宁省,抚顺市,浑河,辽河流域,大伙房水库,2022-07-13 00:00:00,Ⅱ,21.749,7.412,-,8.445,-,2.483,-,0.025,-,0.0379,3.243,216.641,6.843,0.03753,,正常
辽宁省,朝阳市,大凌河西支,辽河流域,大凌河西支入河口,2022-07-13 00:00:00,Ⅳ,22.29,7.771,-,6.08,-,8.22,-,0.025,-,0.218,16.809,995.93,45.372,,,正常
辽宁省,营口市,大清河,辽河流域,大清河口,2022-07-13 00:00:00,Ⅲ,25.9,7.651,-,6.289,-,3.412,-,0.3749,-,0.1072,5.146,454.2,62.792,,,正常
辽宁省,锦州市,女儿河,辽河流域,女儿河入河口,2022-07-13 00:00:00,Ⅳ,27.55,7.49,-,4.33,-,3.93,-,0.025,-,0.1427,3.05,567.23,30.07,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,孤家子,2022-07-13 00:00:00,Ⅱ,25.52,7.695,-,7.93,-,3.77,-,0.025,-,0.075,4.251,386.528,36.182,,,正常
辽宁省,鞍山市,太子河,辽河流域,小姐庙,2022-07-13 00:00:00,Ⅲ,19.9178,7.5899,-,7.6016,-,5.68,-,0.158,-,0.091,3.309,319.2811,98.9994,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,小渔场,2022-07-13 00:00:00,Ⅱ,22.57,7.469,-,6.469,-,2.23,-,0.025,-,0.07,3.928,407.654,26.154,,,正常
辽宁省,抚顺市,浑河,辽河流域,戈布桥,2022-07-13 00:00:00,Ⅱ,20.61,7.56,-,6.9,-,3.022,-,0.025,-,0.0394,3.422,254.69,19.78,,,正常
辽宁省,朝阳市,老虎山河,辽河流域,李家湾大桥,2022-07-13 00:00:00,Ⅱ,19.59,7.7788,-,8.1877,-,0.8096,-,0.025,-,0.0266,3.4581,531.07,27.565,,,正常
辽宁省,铁岭市,柴河,辽河流域,柴河水库入库口,2022-07-13 00:00:00,Ⅱ,24.01,7.28,-,7.164,-,3.53,-,0.025,-,0.09,8.23,336.7,44.4,,,正常
辽宁省,丹东市,鸭绿江,辽河流域,江桥,2022-07-13 00:00:00,Ⅱ,21.35,7.68,-,7.222,-,1.4978,-,0.1255,-,0.0596,3.6902,194.27,16.05,,,正常
辽宁省,辽阳市,北沙河,辽河流域,河洪桥,2022-07-13 00:00:00,劣Ⅴ,23.91,6.36579,-,0.07,-,2.443,-,1.2526,-,0.0843,6.894,609.313,1.3001,,,正常
辽宁省,铁岭市,清河,辽河流域,清辽,2022-07-13 00:00:00,Ⅲ,21.447,7.942,-,7.72,-,5.33,-,0.025,-,0.193,6.465,268,90.3,,,正常
辽宁省,铁岭市,辽河,辽河流域,珠尔山,2022-07-13 00:00:00,Ⅳ,26.64,7.57,-,5.31,-,5.78,-,0.032,-,0.209,3.66,385.7,141.39,,,正常
辽宁省,大连市,登沙河,辽河流域,登化,2022-07-13 00:00:00,Ⅳ,25.5102,7.35091,-,5.54491,-,4.302,-,0.0906,-,0.2683,6.64,615.589,27.1792,,,正常
辽宁省,朝阳市,大凌河,辽河流域,章吉营,2022-07-13 00:00:00,Ⅳ,26.35,7.78,-,4.75,-,3.12,-,0.102,-,0.1153,4.462,670.5,132.1,,,正常
辽宁省,葫芦岛市,兴城河,辽河流域,红石碑入海前,2022-07-13 00:00:00,Ⅲ,24.89,7.703,-,7.471,-,2.81,-,0.025,-,0.17,8.368,647.946,19.745,,,正常
辽宁省,大连市,英那河,辽河流域,英那河入海口,2022-07-13 00:00:00,Ⅱ,24.97,7.50762,-,7.30549,-,2.18331,-,0.025,-,0.05136,3.98181,167.5076,7.19246,,,正常
辽宁省,营口市,碧流河,辽河流域,茧场,2022-07-13 00:00:00,Ⅱ,23.47,7.26019,-,7.65411,-,2.56886,-,0.11215,-,0.04171,6.25066,226.3673,29.70793,,,正常
辽宁省,铁岭市,招苏台河,辽河流域,通江口,2022-07-13 00:00:00,Ⅳ,28.24,7.478,-,5.02,-,8.002,-,0.035,-,0.237,6.386,440.09,242.31,,,正常
辽宁省,大连市,大沙河,辽河流域,麦家,2022-07-13 00:00:00,Ⅳ,26.2008,7.1784,-,3.94761,-,3.458,-,0.0886,-,0.1492,3.386,372.918,22.2798,,,正常
辽宁省,盘锦市,小柳河,辽河流域,丁家柳河桥,2022-07-13 04:00:00,Ⅳ,28.01,7.571,-,3.741,-,5.42,-,0.04,-,0.149,1.464,608.182,10.841,,,正常
辽宁省,大连市,英那河,辽河流域,万泰,2022-07-13 04:00:00,劣Ⅴ,25.83,9.32255,-,11.1351,-,1.61078,-,0.05817,-,0.03192,1.98166,119.779,6.61211,,,正常
辽宁省,大连市,复州河,辽河流域,三台子,2022-07-13 04:00:00,Ⅳ,25.73133,7.48086,-,4.90517,-,5.1566,-,0.14881,-,0.21486,8.48568,535.0321,25.83514,,,正常
辽宁省,辽阳市,下达河,辽河流域,下达河入汤河水库口,2022-07-13 04:00:00,Ⅱ,22.22,7.8014,-,6.902,-,1.804,-,0.025,-,0.0503,7.344,415.729,25.197,,,正常
辽宁省,铁岭市,柴河,辽河流域,东大桥,2022-07-13 04:00:00,Ⅲ,18.31,7.162,-,9.23,-,4.07,-,0.025,-,0.081,5.115,292.41,109.18,,,正常
辽宁省,沈阳市,浑河,辽河流域,东陵大桥,2022-07-13 04:00:00,Ⅱ,24.1669,7.9459,-,7.7054,-,2.9944,-,0.025,-,0.0905,3.671,263.391,15.4299,,,正常
辽宁省,沈阳市,细河,辽河流域,于台,2022-07-13 04:00:00,Ⅲ,21.87,7.45,-,5.578,-,3.844,-,0.281,-,0.099,6.044,685.865,5.363,,,正常
辽宁省,沈阳市,浑河,辽河流域,于家房,2022-07-13 04:00:00,Ⅲ,18.2287,7.6168,-,13.0396,-,4.4295,-,0.025,-,0.181,3.7137,359.595,80.9246,,,正常
辽宁省,铁岭市,亮子河,辽河流域,亮子河入河口,2022-07-13 04:00:00,劣Ⅴ,28.77,7.236,-,1.32,-,6.793,-,0.0511,-,0.174,2.587,492.354,27.54,,,正常
辽宁省,锦州市,小凌河,辽河流域,何家信子,2022-07-13 04:00:00,Ⅱ,19.05,7.868,-,8.6,-,3.36,-,0.025,-,0.0348,2.502,485.8,10.79,,,正常
辽宁省,沈阳市,蒲河,辽河流域,兴国桥,2022-07-13 04:00:00,Ⅲ,21.78,7.482,-,8.287,-,4.711,-,0.07,-,0.0804,2.805,432.623,24.259,,,正常
辽宁省,本溪市,太子河,辽河流域,兴安,2022-07-13 04:00:00,Ⅱ,17.016,7.5974,-,8.0492,-,2.3897,-,0.037,-,0.0602,3.808,307.684,16.7831,,,正常
辽宁省,本溪市,浑江,辽河流域,凤鸣电站,2022-07-13 04:00:00,Ⅱ,19.08,7.0432,-,8.037,-,2.17,-,0.025,-,0.0345,3.108,219.92,9.463,,,正常
辽宁省,鞍山市,太子河,辽河流域,刘家台,2022-07-13 04:00:00,Ⅳ,19.64,7.541,-,4.409,-,1.554,-,0.025,-,0.0714,3.057,330.421,27.416,,,正常
辽宁省,朝阳市,大凌河,辽河流域,南大桥,2022-07-13 04:00:00,Ⅱ,26.372,7.64,-,8.72,-,2.636,-,0.058,-,0.047,5.033,636.7,49.7,,,正常
辽宁省,抚顺市,浑河,辽河流域,大伙房水库,2022-07-13 04:00:00,Ⅱ,21.998,7.435,-,8.385,-,2.51,-,0.025,-,0.0385,3.246,215.573,4.641,0.03848,,正常
辽宁省,朝阳市,大凌河西支,辽河流域,大凌河西支入河口,2022-07-13 04:00:00,Ⅳ,21.75,7.701,-,6.06,-,6.77,-,0.025,-,0.232,17.734,1009.61,41.277,,,正常
辽宁省,营口市,大清河,辽河流域,大清河口,2022-07-13 04:00:00,Ⅲ,25.87,7.636,-,6.062,-,3.688,-,0.2523,-,0.1077,4.999,455.35,54.666,,,正常
辽宁省,锦州市,女儿河,辽河流域,女儿河入河口,2022-07-13 04:00:00,Ⅳ,27.31,7.455,-,3.85,-,3.78,-,0.079,-,0.1369,3.248,568,29.7,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,孤家子,2022-07-13 04:00:00,Ⅱ,25.16,7.65,-,7.741,-,3.53,-,0.025,-,0.067,4.284,380.116,31.576,,,正常
辽宁省,鞍山市,太子河,辽河流域,小姐庙,2022-07-13 04:00:00,Ⅲ,19.819,7.587,-,7.55,-,5.93,-,0.155,-,0.0982,3.2049,317.4,100.1,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,小渔场,2022-07-13 04:00:00,Ⅱ,22.44,7.428,-,6.418,-,2.02,-,0.025,-,0.068,4.069,406.989,26.243,,,正常
辽宁省,抚顺市,浑河,辽河流域,戈布桥,2022-07-13 04:00:00,Ⅱ,20.22,7.52,-,6.92,-,2.931,-,0.0328,-,0.0426,3.646,263.79,17.56,,,正常
辽宁省,朝阳市,老虎山河,辽河流域,李家湾大桥,2022-07-13 04:00:00,Ⅱ,18.86,7.7734,-,8.2893,-,0.8509,-,0.025,-,0.0276,3.5252,528.974,28.0864,,,正常
辽宁省,铁岭市,柴河,辽河流域,柴河水库入库口,2022-07-13 04:00:00,Ⅱ,24.01,7.26,-,6.739,-,3.58,-,0.025,-,0.091,8.19,335.2,45.6,,,正常
辽宁省,丹东市,鸭绿江,辽河流域,江桥,2022-07-13 04:00:00,Ⅱ,21.59,7.64,-,7.151,-,1.5008,-,0.1362,-,0.0799,3.7786,194.82,13.55,,,正常
辽宁省,辽阳市,北沙河,辽河流域,河洪桥,2022-07-13 04:00:00,劣Ⅴ,23.93,6.38526,-,0.078,-,2.937,-,1.2431,-,0.0835,6.972,609.006,1.0759,,,正常
辽宁省,铁岭市,清河,辽河流域,清辽,2022-07-13 04:00:00,Ⅲ,21.317,7.936,-,7.68,-,5.676,-,0.025,-,0.198,6.284,266.4,88.6,,,正常
辽宁省,铁岭市,辽河,辽河流域,珠尔山,2022-07-13 04:00:00,Ⅳ,26.41,7.56,-,5.24,-,5.67,-,0.035,-,0.207,3.677,384.4,120.61,,,正常
辽宁省,大连市,登沙河,辽河流域,登化,2022-07-13 04:00:00,Ⅳ,25.064,7.30667,-,5.22203,-,4.004,-,0.1156,-,0.2654,6.514,614.895,26.0798,,,正常
辽宁省,朝阳市,大凌河,辽河流域,章吉营,2022-07-13 04:00:00,Ⅲ,25.94,7.75,-,5.03,-,2.8824,-,0.0743,-,0.1108,4.358,664.5,118.7,,,正常
辽宁省,葫芦岛市,兴城河,辽河流域,红石碑入海前,2022-07-13 04:00:00,Ⅲ,24.78,7.696,-,7.345,-,3.14,-,0.025,-,0.169,8.203,645.905,20.909,,,正常
辽宁省,大连市,英那河,辽河流域,英那河入海口,2022-07-13 04:00:00,Ⅱ,24.46,7.29684,-,6.47067,-,2.44722,-,0.03108,-,0.05245,3.38015,158.6475,7.86401,,,正常
辽宁省,营口市,碧流河,辽河流域,茧场,2022-07-13 04:00:00,Ⅱ,23,7.20613,-,7.50527,-,3.30539,-,0.09997,-,0.04015,6.40913,228.7029,49.82667,,,正常
辽宁省,铁岭市,招苏台河,辽河流域,通江口,2022-07-13 04:00:00,Ⅳ,27.65,7.495,-,5.06,-,7.71,-,0.025,-,0.215,6.382,440.35,246.21,,,正常
辽宁省,大连市,大沙河,辽河流域,麦家,2022-07-13 04:00:00,Ⅳ,25.9598,7.17464,-,3.75924,-,3.209,-,0.0966,-,0.146,3.393,376.116,22.5805,,,正常
辽宁省,盘锦市,小柳河,辽河流域,丁家柳河桥,2022-07-13 08:00:00,Ⅴ,27.88,7.499,-,2.667,-,5.42,-,0.038,-,0.136,1.646,556.824,12.964,,,正常
辽宁省,大连市,英那河,辽河流域,万泰,2022-07-13 08:00:00,劣Ⅴ,25.53,9.29133,-,10.5458,-,1.80838,-,0.05961,-,0.03577,2.00351,118.163,7.3481,,,正常
辽宁省,大连市,复州河,辽河流域,三台子,2022-07-13 08:00:00,Ⅳ,25.63253,7.4867,-,4.96221,-,4.89494,-,0.1355,-,0.229,8.50127,543.8071,19.68913,,,正常
辽宁省,辽阳市,下达河,辽河流域,下达河入汤河水库口,2022-07-13 08:00:00,Ⅱ,21.98,7.8833,-,8.163,-,1.728,-,0.025,-,0.0517,7.161,417.445,29.099,,,正常
辽宁省,铁岭市,柴河,辽河流域,东大桥,2022-07-13 08:00:00,Ⅱ,18.44,7.154,-,9.19,-,3.93,-,0.025,-,0.079,5.214,292.34,98.96,,,正常
辽宁省,沈阳市,浑河,辽河流域,东陵大桥,2022-07-13 08:00:00,Ⅱ,23.3984,7.9027,-,7.6935,-,3.0139,-,0.031,-,0.0982,3.705,267.934,16.7451,,,正常
辽宁省,沈阳市,细河,辽河流域,于台,2022-07-13 08:00:00,Ⅲ,22.35,7.449,-,5.501,-,4.024,-,0.172,-,0.1,6.019,667.311,6.437,,,正常
辽宁省,沈阳市,浑河,辽河流域,于家房,2022-07-13 08:00:00,Ⅲ,18.234,7.611,-,13.03,-,4.55,-,0.025,-,0.174,3.6378,363.3,78.1,,,正常
辽宁省,铁岭市,亮子河,辽河流域,亮子河入河口,2022-07-13 08:00:00,劣Ⅴ,28.4,7.261,-,1.62,-,6.66,-,0.0404,-,0.174,2.631,489.682,27.37,,,正常
辽宁省,锦州市,小凌河,辽河流域,何家信子,2022-07-13 08:00:00,Ⅱ,19.17,7.905,-,8.95,-,3.25,-,0.025,-,0.0357,2.52,487.6,11.82,,,正常
辽宁省,沈阳市,蒲河,辽河流域,兴国桥,2022-07-13 08:00:00,Ⅲ,21.8,7.501,-,8.56,-,5.062,-,0.045,-,0.0887,2.968,429.686,27.814,,,正常
辽宁省,本溪市,太子河,辽河流域,兴安,2022-07-13 08:00:00,Ⅱ,17.09,7.635,-,8.625,-,2.653,-,0.029,-,0.0642,3.727,302.6,16.4,,,正常
辽宁省,本溪市,浑江,辽河流域,凤鸣电站,2022-07-13 08:00:00,Ⅱ,19.02,7.0314,-,8.042,-,2.105,-,0.025,-,0.0366,3.194,221.04,10.196,,,正常
辽宁省,鞍山市,太子河,辽河流域,刘家台,2022-07-13 08:00:00,Ⅱ,20.18,7.718,-,8.153,-,1.467,-,0.025,-,0.0662,2.984,1.75,1.516,,,正常
辽宁省,朝阳市,大凌河,辽河流域,南大桥,2022-07-13 08:00:00,Ⅱ,26.226,7.65,-,8.68,-,3.03,-,0.066,-,0.044,5.088,633,49.3,,,正常
辽宁省,抚顺市,浑河,辽河流域,大伙房水库,2022-07-13 08:00:00,Ⅱ,23.117,8.099,-,8.585,-,2.483,-,0.025,-,0.0358,2.988,216.755,6.423,0.04976,,正常
辽宁省,朝阳市,大凌河西支,辽河流域,大凌河西支入河口,2022-07-13 08:00:00,Ⅳ,21.1,7.729,-,7.13,-,5.82,-,0.025,-,0.215,18.03,1031.08,30.257,,,正常
辽宁省,营口市,大清河,辽河流域,大清河口,2022-07-13 08:00:00,Ⅲ,25.62,7.594,-,5.598,-,3.477,-,0.2354,-,0.1051,5.013,456.31,59.426,,,正常
辽宁省,锦州市,女儿河,辽河流域,女儿河入河口,2022-07-13 08:00:00,Ⅳ,27.08,7.462,-,4.37,-,3.62,-,0.108,-,0.1357,3.204,569.49,26.65,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,孤家子,2022-07-13 08:00:00,Ⅱ,24.92,7.596,-,7.566,-,3.6,-,0.025,-,0.066,4.291,373.68,31.073,,,正常
辽宁省,鞍山市,太子河,辽河流域,小姐庙,2022-07-13 08:00:00,Ⅲ,19.6189,7.5881,-,7.5259,-,5.67,-,0.155,-,0.0912,3.169,316.7597,96.4677,,,正常
辽宁省,葫芦岛市,六股河,辽河流域,小渔场,2022-07-13 08:00:00,Ⅱ,22.3,7.396,-,6.402,-,2.25,-,0.025,-,0.068,4.195,407.371,26.138,,,正常
辽宁省,抚顺市,浑河,辽河流域,戈布桥,2022-07-13 08:00:00,Ⅱ,20.29,7.53,-,7.02,-,2.2616,-,0.025,-,0.0401,3.5386,260.97,21.19,,,正常
辽宁省,朝阳市,老虎山河,辽河流域,李家湾大桥,2022-07-13 08:00:00,Ⅱ,18.61,7.8247,-,8.8005,-,0.8376,-,0.025,-,0.0241,3.1316,532.644,19.5429,,,正常
辽宁省,铁岭市,柴河,辽河流域,柴河水库入库口,2022-07-13 08:00:00,Ⅲ,23.67,7.163,-,6.191,-,3.76,-,0.025,-,0.104,8.001,348.3,51.3,,,正常
辽宁省,丹东市,鸭绿江,辽河流域,江桥,2022-07-13 08:00:00,Ⅱ,21.49,7.68,-,7.156,-,1.48,-,0.1275,-,0.0706,3.7101,196.84,16.59,,,正常
辽宁省,辽阳市,北沙河,辽河流域,河洪桥,2022-07-13 08:00:00,劣Ⅴ,23.93,6.36958,-,0.073,-,2.49,-,1.2392,-,0.0841,5.649,603.414,0.82734,,,正常
辽宁省,铁岭市,清河,辽河流域,清辽,2022-07-13 08:00:00,Ⅲ,20.9907,7.9323,-,7.8018,-,5.2,-,0.025,-,0.18,6.155,261.18,88.1178,,,正常
辽宁省,铁岭市,辽河,辽河流域,珠尔山,2022-07-13 08:00:00,Ⅳ,26.24,7.56,-,5.2,-,5.75,-,0.036,-,0.207,3.668,384.9,115.52,,,正常
辽宁省,大连市,登沙河,辽河流域,登化,2022-07-13 08:00:00,Ⅳ,24.9219,7.28547,-,5.27483,-,3.908,-,0.1156,-,0.262,6.428,618.532,24.4412,,,正常
辽宁省,朝阳市,大凌河,辽河流域,章吉营,2022-07-13 08:00:00,Ⅲ,25.72,7.73,-,5.22,-,3.2024,-,0.0607,-,0.109,4.483,665.3,113.3,,,正常
辽宁省,葫芦岛市,兴城河,辽河流域,红石碑入海前,2022-07-13 08:00:00,Ⅲ,24.51,7.674,-,7.117,-,3,-,0.025,-,0.163,8.17,646.323,17.861,,,正常
辽宁省,大连市,英那河,辽河流域,英那河入海口,2022-07-13 08:00:00,Ⅱ,24.01,7.31387,-,6.85858,-,2.20535,-,0.03294,-,0.05641,3.00533,144.4664,8.85704,,,正常
辽宁省,营口市,碧流河,辽河流域,茧场,2022-07-13 08:00:00,Ⅱ,22.85,7.27078,-,7.94142,-,2.56886,-,0.07395,-,0.03866,6.3045,229.1575,45.32116,,,正常
辽宁省,铁岭市,招苏台河,辽河流域,通江口,2022-07-13 08:00:00,Ⅳ,27.31,7.527,-,5.32,-,7.392,-,0.029,-,0.198,6.256,440.33,223.4,,,正常
辽宁省,大连市,大沙河,辽河流域,麦家,2022-07-13 08:00:00,Ⅳ,25.8161,7.18272,-,3.78151,-,3.256,-,0.0966,-,0.1485,3.496,379.23,23.2365,,,正常
辽宁省,盘锦市,小柳河,辽河流域,丁家柳河桥,2022-07-13 12:00:00,Ⅳ,28.13,7.506,-,3.051,-,5.49,-,0.025,-,0.143,1.764,551.792,12.209,,,正常
辽宁省,大连市,英那河,辽河流域,万泰,2022-07-13 12:00:00,Ⅱ,25.07,8.87951,-,9.50315,-,1.65269,-,0.06196,-,0.03126,2.12043,116.538,6.75731,,,正常
辽宁省,大连市,复州河,辽河流域,三台子,2022-07-13 12:00:00,Ⅳ,26.04224,7.56466,-,5.6277,-,4.91042,-,0.10259,-,0.20413,8.13931,546.1426,17.64462,,,正常
辽宁省,辽阳市,下达河,辽河流域,下达河入汤河水库口,2022-07-13 12:00:00,Ⅱ,22.46,7.9668,-,9.272,-,1.782,-,0.025,-,0.048,7.073,418.949,30.284,,,正常
辽宁省,铁岭市,柴河,辽河流域,东大桥,2022-07-13 12:00:00,Ⅲ,18.77,7.164,-,9.22,-,4.03,-,0.025,-,0.079,5.093,291.42,102.75,,,正常
